행정동명,통합카테고리,기준_년분기_코드,점포수,개업_율_평균,폐업_률_평균,업종_포화도,경쟁강도
기배동,가구 소매,20211,6,0.0,0.0,0.0149,66.0
기배동,가구 소매,20212,7,0.16666666666666666,0.0,0.0173,56.7143
기배동,가구 소매,20213,7,0.0,0.0,0.017,57.8571
기배동,가구 소매,20214,7,0.0,0.0,0.0169,58.0
기배동,가구 소매,20221,7,0.0,0.0,0.0165,59.7143
기배동,가구 소매,20222,7,0.0,0.0,0.0159,61.8571
기배동,가구 소매,20223,7,0.0,0.0,0.0155,63.5714
기배동,가구 소매,20224,7,0.0,0.0,0.0157,62.5714
기배동,가구 소매,20231,7,0.0,0.0,0.0154,64.1429
기배동,가구 소매,20232,7,0.0,0.0,0.0152,64.8571
기배동,가구 소매,20233,7,0.0,0.0,0.0154,64.1429
기배동,가구 소매,20234,7,0.0,0.0,0.0153,64.4286
기배동,가구 소매,20241,7,0.0,0.0,0.0154,64.0
기배동,가구 소매,20242,7,0.0,0.0,0.0155,63.7143
기배동,가구 소매,20243,6,0.0,0.14285714285714285,0.0135,72.8333
기배동,가구 소매,20244,5,0.0,0.16666666666666666,0.0104,95.4
기배동,가구 소매,20251,5,0.0,0.0,0.0108,91.8
기배동,가구 소매,20252,5,0.0,0.0,0.0108,92.0
기배동,가구 소매,20253,5,0.0,0.0,0.0114,86.8
기배동,가구 소매,20254,5,0.0,0.0,0.0113,87.8
기배동,가전·통신 소매,20211,8,0.0,0.0,0.0199,49.25
기배동,가전·통신 소매,20212,8,0.0,0.0,0.0198,49.5
기배동,가전·통신 소매,20213,8,0.0,0.0,0.0194,50.5
기배동,가전·통신 소매,20214,8,0.0,0.0,0.0194,50.625
기배동,가전·통신 소매,20221,8,0.0,0.0,0.0188,52.125
기배동,가전·통신 소매,20222,8,0.0,0.0,0.0182,54.0
기배동,가전·통신 소매,20223,8,0.0,0.0,0.0177,55.5
기배동,가전·통신 소매,20224,8,0.0,0.0,0.018,54.625
기배동,가전·통신 소매,20231,10,0.25,0.0,0.0219,44.6
기배동,가전·통신 소매,20232,10,0.0,0.0,0.0217,45.1
기배동,가전·통신 소매,20233,10,0.0,0.0,0.0219,44.6
기배동,가전·통신 소매,20234,9,0.0,0.1,0.0197,49.8889
기배동,가전·통신 소매,20241,9,0.0,0.0,0.0198,49.5556
기배동,가전·통신 소매,20242,9,0.0,0.0,0.0199,49.3333
기배동,가전·통신 소매,20243,9,0.0,0.0,0.0203,48.2222
기배동,가전·통신 소매,20244,8,0.0,0.1111111111111111,0.0166,59.25
기배동,가전·통신 소매,20251,8,0.0,0.0,0.0172,57.0
기배동,가전·통신 소매,20252,8,0.0,0.0,0.0172,57.125
기배동,가전·통신 소매,20253,7,0.0,0.125,0.0159,61.7143
기배동,가전·통신 소매,20254,7,0.0,0.0,0.0158,62.4286
기배동,가전제품 수리,20211,6,0.0,0.0,0.0149,66.0
기배동,가전제품 수리,20212,6,0.0,0.0,0.0149,66.3333
기배동,가전제품 수리,20213,6,0.0,0.0,0.0146,67.6667
기배동,가전제품 수리,20214,6,0.0,0.0,0.0145,67.8333
기배동,가전제품 수리,20221,6,0.0,0.0,0.0141,69.8333
기배동,가전제품 수리,20222,6,0.0,0.0,0.0136,72.3333
기배동,가전제품 수리,20223,6,0.0,0.0,0.0133,74.3333
기배동,가전제품 수리,20224,6,0.0,0.0,0.0135,73.1667
기배동,가전제품 수리,20231,6,0.16666666666666666,0.16666666666666666,0.0132,75.0
기배동,가전제품 수리,20232,6,0.0,0.0,0.013,75.8333
기배동,가전제품 수리,20233,6,0.0,0.0,0.0132,75.0
기배동,가전제품 수리,20234,6,0.0,0.0,0.0131,75.3333
기배동,가전제품 수리,20241,6,0.0,0.0,0.0132,74.8333
기배동,가전제품 수리,20242,6,0.0,0.0,0.0132,74.5
기배동,가전제품 수리,20243,6,0.0,0.0,0.0135,72.8333
기배동,가전제품 수리,20244,6,0.16666666666666666,0.16666666666666666,0.0124,79.3333
기배동,가전제품 수리,20251,6,0.0,0.0,0.0129,76.3333
기배동,가전제품 수리,20252,6,0.0,0.0,0.0129,76.5
기배동,가전제품 수리,20253,6,0.0,0.0,0.0137,72.1667
기배동,가전제품 수리,20254,6,0.0,0.0,0.0135,73.0
기배동,가정용품 대여,20211,3,0.0,0.0,0.0075,133.0
기배동,가정용품 대여,20212,4,0.3333333333333333,0.0,0.0099,100.0
기배동,가정용품 대여,20213,3,0.0,0.25,0.0073,136.3333
기배동,가정용품 대여,20214,3,0.0,0.0,0.0073,136.6667
기배동,가정용품 대여,20221,3,0.0,0.0,0.0071,140.6667
기배동,가정용품 대여,20222,3,0.0,0.0,0.0068,145.6667
기배동,가정용품 대여,20223,3,0.0,0.0,0.0066,149.6667
기배동,가정용품 대여,20224,3,0.0,0.0,0.0067,147.3333
기배동,가정용품 대여,20231,3,0.0,0.0,0.0066,151.0
기배동,가정용품 대여,20232,3,0.0,0.0,0.0065,152.6667
기배동,가정용품 대여,20233,3,0.0,0.0,0.0066,151.0
기배동,가정용품 대여,20234,3,0.0,0.0,0.0066,151.6667
기배동,가정용품 대여,20241,3,0.0,0.0,0.0066,150.6667
기배동,가정용품 대여,20242,3,0.0,0.0,0.0066,150.0
기배동,가정용품 대여,20243,3,0.0,0.0,0.0068,146.6667
기배동,가정용품 대여,20244,3,0.0,0.0,0.0062,159.6667
기배동,가정용품 대여,20251,5,0.6666666666666666,0.0,0.0108,91.8
기배동,가정용품 대여,20252,6,0.2,0.0,0.0129,76.5
기배동,가정용품 대여,20253,6,0.0,0.0,0.0137,72.1667
기배동,가정용품 대여,20254,6,0.0,0.0,0.0135,73.0
기배동,고용 알선,20211,5,0.0,0.0,0.0124,79.4
기배동,고용 알선,20212,4,0.0,0.2,0.0099,100.0
기배동,고용 알선,20213,4,0.0,0.0,0.0097,102.0
기배동,고용 알선,20214,4,0.0,0.0,0.0097,102.25
기배동,고용 알선,20221,4,0.0,0.0,0.0094,105.25
기배동,고용 알선,20222,5,0.25,0.0,0.0114,87.0
기배동,고용 알선,20223,4,0.0,0.2,0.0088,112.0
기배동,고용 알선,20224,4,0.0,0.0,0.009,110.25
기배동,고용 알선,20231,5,0.25,0.0,0.011,90.2
기배동,고용 알선,20232,5,0.0,0.0,0.0108,91.2
기배동,고용 알선,20233,5,0.0,0.0,0.011,90.2
기배동,고용 알선,20234,5,0.0,0.0,0.0109,90.6
기배동,고용 알선,20241,5,0.0,0.0,0.011,90.0
기배동,고용 알선,20242,5,0.0,0.0,0.011,89.6
기배동,고용 알선,20243,5,0.0,0.0,0.0113,87.6
기배동,고용 알선,20244,4,0.0,0.2,0.0083,119.5
기배동,고용 알선,20251,4,0.0,0.0,0.0086,115.0
기배동,고용 알선,20252,4,0.0,0.0,0.0086,115.25
기배동,고용 알선,20253,3,0.0,0.25,0.0068,145.3333
기배동,고용 알선,20254,3,0.0,0.0,0.0068,147.0
기배동,광고,20211,2,0.0,0.0,0.005,200.0
기배동,광고,20212,2,0.0,0.0,0.005,201.0
기배동,광고,20213,3,0.5,0.0,0.0073,136.3333
기배동,광고,20214,3,0.0,0.0,0.0073,136.6667
기배동,광고,20221,3,0.0,0.0,0.0071,140.6667
기배동,광고,20222,2,0.0,0.3333333333333333,0.0045,219.0
기배동,광고,20223,2,0.0,0.0,0.0044,225.0
기배동,광고,20224,2,0.0,0.0,0.0045,221.5
기배동,광고,20231,2,0.0,0.0,0.0044,227.0
기배동,광고,20232,2,0.0,0.0,0.0043,229.5
기배동,광고,20233,2,0.0,0.0,0.0044,227.0
기배동,광고,20234,2,0.0,0.0,0.0044,228.0
기배동,광고,20241,3,0.5,0.0,0.0066,150.6667
기배동,광고,20242,3,0.0,0.0,0.0066,150.0
기배동,광고,20243,3,0.0,0.0,0.0068,146.6667
기배동,광고,20244,4,0.3333333333333333,0.0,0.0083,119.5
기배동,광고,20251,3,0.0,0.25,0.0065,153.6667
기배동,광고,20252,3,0.0,0.0,0.0065,154.0
기배동,광고,20253,3,0.0,0.0,0.0068,145.3333
기배동,광고,20254,3,0.0,0.0,0.0068,147.0
기배동,교육 지원,20211,2,0.0,0.0,0.005,200.0
기배동,교육 지원,20212,2,0.0,0.0,0.005,201.0
기배동,교육 지원,20213,2,0.0,0.0,0.0049,205.0
기배동,교육 지원,20214,2,0.0,0.0,0.0048,205.5
기배동,교육 지원,20221,2,0.0,0.0,0.0047,211.5
기배동,교육 지원,20222,2,0.0,0.0,0.0045,219.0
기배동,교육 지원,20223,2,0.0,0.0,0.0044,225.0
기배동,교육 지원,20224,2,0.0,0.0,0.0045,221.5
기배동,교육 지원,20231,1,0.0,0.5,0.0022,455.0
기배동,교육 지원,20232,1,0.0,0.0,0.0022,460.0
기배동,교육 지원,20233,1,0.0,0.0,0.0022,455.0
기배동,교육 지원,20234,1,0.0,0.0,0.0022,457.0
기배동,교육 지원,20241,1,0.0,0.0,0.0022,454.0
기배동,교육 지원,20242,1,0.0,0.0,0.0022,452.0
기배동,교육 지원,20243,1,0.0,0.0,0.0023,442.0
기배동,교육 지원,20244,1,0.0,0.0,0.0021,481.0
기배동,교육 지원,20251,1,0.0,0.0,0.0022,463.0
기배동,교육 지원,20252,1,0.0,0.0,0.0022,464.0
기배동,교육 지원,20253,1,0.0,0.0,0.0023,438.0
기배동,교육 지원,20254,1,0.0,0.0,0.0023,443.0
기배동,구내식당·뷔페,20211,3,0.0,0.0,0.0075,133.0
기배동,구내식당·뷔페,20212,3,0.0,0.0,0.0074,133.6667
기배동,구내식당·뷔페,20213,3,0.0,0.0,0.0073,136.3333
기배동,구내식당·뷔페,20214,3,0.0,0.0,0.0073,136.6667
기배동,구내식당·뷔페,20221,3,0.0,0.0,0.0071,140.6667
기배동,구내식당·뷔페,20222,3,0.0,0.0,0.0068,145.6667
기배동,구내식당·뷔페,20223,2,0.0,0.3333333333333333,0.0044,225.0
기배동,구내식당·뷔페,20224,2,0.0,0.0,0.0045,221.5
기배동,구내식당·뷔페,20231,2,0.0,0.0,0.0044,227.0
기배동,구내식당·뷔페,20232,2,0.0,0.0,0.0043,229.5
기배동,구내식당·뷔페,20233,2,0.0,0.0,0.0044,227.0
기배동,구내식당·뷔페,20234,2,0.0,0.0,0.0044,228.0
기배동,구내식당·뷔페,20241,2,0.0,0.0,0.0044,226.5
기배동,구내식당·뷔페,20242,2,0.0,0.0,0.0044,225.5
기배동,구내식당·뷔페,20243,2,0.0,0.0,0.0045,220.5
기배동,구내식당·뷔페,20244,2,0.0,0.0,0.0041,240.0
기배동,구내식당·뷔페,20251,2,0.0,0.0,0.0043,231.0
기배동,구내식당·뷔페,20252,3,0.5,0.0,0.0065,154.0
기배동,구내식당·뷔페,20253,3,0.0,0.0,0.0068,145.3333
기배동,구내식당·뷔페,20254,3,0.0,0.0,0.0068,147.0
기배동,기술 서비스,20211,12,0.0,0.0,0.0299,32.5
기배동,기술 서비스,20212,12,0.0,0.0,0.0297,32.6667
기배동,기술 서비스,20213,12,0.0,0.0,0.0291,33.3333
기배동,기술 서비스,20214,12,0.0,0.0,0.0291,33.4167
기배동,기술 서비스,20221,13,0.08333333333333333,0.0,0.0306,31.6923
기배동,기술 서비스,20222,14,0.07692307692307693,0.0,0.0318,30.4286
기배동,기술 서비스,20223,13,0.0,0.07142857142857142,0.0288,33.7692
기배동,기술 서비스,20224,13,0.0,0.0,0.0292,33.2308
기배동,기술 서비스,20231,13,0.0,0.0,0.0285,34.0769
기배동,기술 서비스,20232,13,0.0,0.0,0.0282,34.4615
기배동,기술 서비스,20233,12,0.0,0.07692307692307693,0.0263,37.0
기배동,기술 서비스,20234,12,0.0,0.0,0.0262,37.1667
기배동,기술 서비스,20241,12,0.0,0.0,0.0264,36.9167
기배동,기술 서비스,20242,12,0.0,0.0,0.0265,36.75
기배동,기술 서비스,20243,12,0.0,0.0,0.0271,35.9167
기배동,기술 서비스,20244,12,0.0,0.0,0.0249,39.1667
기배동,기술 서비스,20251,12,0.0,0.0,0.0259,37.6667
기배동,기술 서비스,20252,12,0.0,0.0,0.0258,37.75
기배동,기술 서비스,20253,12,0.0,0.0,0.0273,35.5833
기배동,기술 서비스,20254,12,0.0,0.0,0.027,36.0
기배동,기타 간이,20211,21,0.15789473684210525,0.05263157894736842,0.0522,18.1429
기배동,기타 간이,20212,21,0.0,0.0,0.052,18.2381
기배동,기타 간이,20213,21,0.0,0.0,0.051,18.619
기배동,기타 간이,20214,21,0.0,0.0,0.0508,18.6667
기배동,기타 간이,20221,21,0.0,0.0,0.0494,19.2381
기배동,기타 간이,20222,20,0.0,0.047619047619047616,0.0455,21.0
기배동,기타 간이,20223,20,0.0,0.0,0.0442,21.6
기배동,기타 간이,20224,20,0.0,0.0,0.0449,21.25
기배동,기타 간이,20231,23,0.2,0.05,0.0504,18.8261
기배동,기타 간이,20232,22,0.0,0.043478260869565216,0.0477,19.9545
기배동,기타 간이,20233,21,0.0,0.045454545454545456,0.0461,20.7143
기배동,기타 간이,20234,21,0.047619047619047616,0.047619047619047616,0.0459,20.8095
기배동,기타 간이,20241,23,0.09523809523809523,0.0,0.0505,18.7826
기배동,기타 간이,20242,23,0.0,0.0,0.0508,18.6957
기배동,기타 간이,20243,21,0.0,0.08695652173913043,0.0474,20.0952
기배동,기타 간이,20244,21,0.19047619047619047,0.19047619047619047,0.0436,21.9524
기배동,기타 간이,20251,23,0.14285714285714285,0.047619047619047616,0.0496,19.1739
기배동,기타 간이,20252,19,0.08695652173913043,0.2608695652173913,0.0409,23.4737
기배동,기타 간이,20253,19,0.0,0.0,0.0433,22.1053
기배동,기타 간이,20254,20,0.10526315789473684,0.05263157894736842,0.045,21.2
기배동,기타 개인,20233,1,0.0,0.0,0.0022,455.0
기배동,기타 개인,20234,1,0.0,0.0,0.0022,457.0
기배동,기타 개인,20241,1,0.0,0.0,0.0022,454.0
기배동,기타 개인,20242,1,0.0,0.0,0.0022,452.0
기배동,기타 개인,20243,1,0.0,0.0,0.0023,442.0
기배동,기타 개인,20244,1,0.0,0.0,0.0021,481.0
기배동,기타 개인,20251,1,0.0,0.0,0.0022,463.0
기배동,기타 개인,20252,1,0.0,0.0,0.0022,464.0
기배동,기타 개인,20253,1,0.0,0.0,0.0023,438.0
기배동,기타 개인,20254,1,0.0,0.0,0.0023,443.0
기배동,기타 교육,20211,24,0.0,0.0,0.0597,15.75
기배동,기타 교육,20212,25,0.041666666666666664,0.0,0.0619,15.16
기배동,기타 교육,20213,25,0.0,0.0,0.0607,15.48
기배동,기타 교육,20214,27,0.08,0.0,0.0654,14.2963
기배동,기타 교육,20221,30,0.1111111111111111,0.0,0.0706,13.1667
기배동,기타 교육,20222,31,0.03333333333333333,0.0,0.0705,13.1935
기배동,기타 교육,20223,33,0.0967741935483871,0.03225806451612903,0.073,12.697
기배동,기타 교육,20224,33,0.030303030303030304,0.030303030303030304,0.0742,12.4848
기배동,기타 교육,20231,29,0.0,0.12121212121212122,0.0636,14.7241
기배동,기타 교육,20232,29,0.06896551724137931,0.06896551724137931,0.0629,14.8966
기배동,기타 교육,20233,29,0.0,0.0,0.0636,14.7241
기배동,기타 교육,20234,30,0.034482758620689655,0.0,0.0655,14.2667
기배동,기타 교육,20241,30,0.03333333333333333,0.03333333333333333,0.0659,14.1667
기배동,기타 교육,20242,30,0.0,0.0,0.0662,14.1
기배동,기타 교육,20243,30,0.0,0.0,0.0677,13.7667
기배동,기타 교육,20244,38,0.3333333333333333,0.06666666666666667,0.0788,11.6842
기배동,기타 교육,20251,39,0.05263157894736842,0.02631578947368421,0.0841,10.8974
기배동,기타 교육,20252,39,0.0,0.0,0.0839,10.9231
기배동,기타 교육,20253,32,0.02564102564102564,0.20512820512820512,0.0729,12.7188
기배동,기타 교육,20254,31,0.0,0.03125,0.0698,13.3226
기배동,기타 보건,20231,1,0.0,0.0,0.0022,455.0
기배동,기타 보건,20232,1,0.0,0.0,0.0022,460.0
기배동,기타 보건,20233,1,0.0,0.0,0.0022,455.0
기배동,기타 보건,20234,1,0.0,0.0,0.0022,457.0
기배동,기타 보건,20241,1,0.0,0.0,0.0022,454.0
기배동,기타 보건,20242,1,0.0,0.0,0.0022,452.0
기배동,기타 보건,20243,1,0.0,0.0,0.0023,442.0
기배동,기타 보건,20244,1,0.0,0.0,0.0021,481.0
기배동,기타 보건,20251,1,0.0,0.0,0.0022,463.0
기배동,기타 보건,20252,1,0.0,0.0,0.0022,464.0
기배동,기타 보건,20253,1,0.0,0.0,0.0023,438.0
기배동,기타 보건,20254,1,0.0,0.0,0.0023,443.0
기배동,기타 사업 서비스,20211,8,0.0,0.0,0.0199,49.25
기배동,기타 사업 서비스,20212,7,0.0,0.125,0.0173,56.7143
기배동,기타 사업 서비스,20213,7,0.0,0.0,0.017,57.8571
기배동,기타 사업 서비스,20214,6,0.0,0.14285714285714285,0.0145,67.8333
기배동,기타 사업 서비스,20221,6,0.0,0.0,0.0141,69.8333
기배동,기타 사업 서비스,20222,6,0.0,0.0,0.0136,72.3333
기배동,기타 사업 서비스,20223,7,0.16666666666666666,0.0,0.0155,63.5714
기배동,기타 사업 서비스,20224,7,0.0,0.0,0.0157,62.5714
기배동,기타 사업 서비스,20231,9,0.2857142857142857,0.0,0.0197,49.6667
기배동,기타 사업 서비스,20232,9,0.0,0.0,0.0195,50.2222
기배동,기타 사업 서비스,20233,9,0.0,0.0,0.0197,49.6667
기배동,기타 사업 서비스,20234,9,0.0,0.0,0.0197,49.8889
기배동,기타 사업 서비스,20241,9,0.0,0.0,0.0198,49.5556
기배동,기타 사업 서비스,20242,9,0.0,0.0,0.0199,49.3333
기배동,기타 사업 서비스,20243,9,0.0,0.0,0.0203,48.2222
기배동,기타 사업 서비스,20244,9,0.1111111111111111,0.1111111111111111,0.0187,52.5556
기배동,기타 사업 서비스,20251,8,0.0,0.1111111111111111,0.0172,57.0
기배동,기타 사업 서비스,20252,8,0.125,0.125,0.0172,57.125
기배동,기타 사업 서비스,20253,7,0.0,0.125,0.0159,61.7143
기배동,기타 사업 서비스,20254,6,0.0,0.14285714285714285,0.0135,73.0
기배동,기타 상품 소매,20222,1,0.0,0.0,0.0023,439.0
기배동,기타 상품 소매,20223,1,0.0,0.0,0.0022,451.0
기배동,기타 상품 소매,20224,1,0.0,0.0,0.0022,444.0
기배동,기타 상품 소매,20231,1,0.0,0.0,0.0022,455.0
기배동,기타 상품 소매,20232,1,0.0,0.0,0.0022,460.0
기배동,기타 상품 소매,20233,1,0.0,0.0,0.0022,455.0
기배동,기타 상품 소매,20234,1,0.0,0.0,0.0022,457.0
기배동,기타 상품 소매,20241,1,0.0,0.0,0.0022,454.0
기배동,기타 상품 소매,20242,1,0.0,0.0,0.0022,452.0
기배동,기타 상품 소매,20243,1,0.0,0.0,0.0023,442.0
기배동,기타 상품 소매,20244,4,3.0,0.0,0.0083,119.5
기배동,기타 상품 소매,20251,1,0.0,0.75,0.0022,463.0
기배동,기타 상품 소매,20252,1,0.0,0.0,0.0022,464.0
기배동,기타 상품 소매,20253,1,0.0,0.0,0.0023,438.0
기배동,기타 상품 소매,20254,1,0.0,0.0,0.0023,443.0
기배동,기타 생활용품 소매,20211,2,0.0,0.0,0.005,200.0
기배동,기타 생활용품 소매,20212,2,0.0,0.0,0.005,201.0
기배동,기타 생활용품 소매,20213,2,0.0,0.0,0.0049,205.0
기배동,기타 생활용품 소매,20214,2,0.0,0.0,0.0048,205.5
기배동,기타 생활용품 소매,20221,2,0.0,0.0,0.0047,211.5
기배동,기타 생활용품 소매,20222,2,0.0,0.0,0.0045,219.0
기배동,기타 생활용품 소매,20223,2,0.0,0.0,0.0044,225.0
기배동,기타 생활용품 소매,20224,2,0.0,0.0,0.0045,221.5
기배동,기타 생활용품 소매,20231,3,0.5,0.0,0.0066,151.0
기배동,기타 생활용품 소매,20232,3,0.0,0.0,0.0065,152.6667
기배동,기타 생활용품 소매,20233,3,0.0,0.0,0.0066,151.0
기배동,기타 생활용품 소매,20234,3,0.0,0.0,0.0066,151.6667
기배동,기타 생활용품 소매,20241,3,0.0,0.0,0.0066,150.6667
기배동,기타 생활용품 소매,20242,3,0.0,0.0,0.0066,150.0
기배동,기타 생활용품 소매,20243,3,0.0,0.0,0.0068,146.6667
기배동,기타 생활용품 소매,20244,3,0.3333333333333333,0.3333333333333333,0.0062,159.6667
기배동,기타 생활용품 소매,20251,2,0.0,0.3333333333333333,0.0043,231.0
기배동,기타 생활용품 소매,20252,2,0.0,0.0,0.0043,231.5
기배동,기타 생활용품 소매,20253,2,0.0,0.0,0.0046,218.5
기배동,기타 생활용품 소매,20254,2,0.0,0.0,0.0045,221.0
기배동,담배 소매,20214,1,0.0,0.0,0.0024,412.0
기배동,담배 소매,20221,1,0.0,0.0,0.0024,424.0
기배동,담배 소매,20222,1,0.0,0.0,0.0023,439.0
기배동,도서관·사적지,20211,1,0.0,0.0,0.0025,401.0
기배동,도서관·사적지,20212,1,0.0,0.0,0.0025,403.0
기배동,도서관·사적지,20213,1,0.0,0.0,0.0024,411.0
기배동,도서관·사적지,20214,1,0.0,0.0,0.0024,412.0
기배동,도서관·사적지,20221,1,0.0,0.0,0.0024,424.0
기배동,도서관·사적지,20222,1,0.0,0.0,0.0023,439.0
기배동,도서관·사적지,20223,1,0.0,0.0,0.0022,451.0
기배동,도서관·사적지,20224,1,0.0,0.0,0.0022,444.0
기배동,도서관·사적지,20231,1,0.0,0.0,0.0022,455.0
기배동,도서관·사적지,20232,1,0.0,0.0,0.0022,460.0
기배동,도서관·사적지,20233,1,0.0,0.0,0.0022,455.0
기배동,도서관·사적지,20234,2,1.0,0.0,0.0044,228.0
기배동,도서관·사적지,20241,2,0.0,0.0,0.0044,226.5
기배동,도서관·사적지,20242,1,0.0,0.5,0.0022,452.0
기배동,도서관·사적지,20243,1,0.0,0.0,0.0023,442.0
기배동,도서관·사적지,20244,1,0.0,0.0,0.0021,481.0
기배동,도서관·사적지,20251,1,0.0,0.0,0.0022,463.0
기배동,도서관·사적지,20252,1,0.0,0.0,0.0022,464.0
기배동,도서관·사적지,20253,1,0.0,0.0,0.0023,438.0
기배동,도서관·사적지,20254,1,0.0,0.0,0.0023,443.0
기배동,본사·경영 컨설팅,20211,3,0.0,0.0,0.0075,133.0
기배동,본사·경영 컨설팅,20212,3,0.0,0.0,0.0074,133.6667
기배동,본사·경영 컨설팅,20213,3,0.0,0.0,0.0073,136.3333
기배동,본사·경영 컨설팅,20214,3,0.0,0.0,0.0073,136.6667
기배동,본사·경영 컨설팅,20221,4,0.3333333333333333,0.0,0.0094,105.25
기배동,본사·경영 컨설팅,20222,5,0.25,0.0,0.0114,87.0
기배동,본사·경영 컨설팅,20223,6,0.2,0.0,0.0133,74.3333
기배동,본사·경영 컨설팅,20224,6,0.0,0.0,0.0135,73.1667
기배동,본사·경영 컨설팅,20231,5,0.0,0.16666666666666666,0.011,90.2
기배동,본사·경영 컨설팅,20232,4,0.0,0.2,0.0087,114.25
기배동,본사·경영 컨설팅,20233,3,0.0,0.25,0.0066,151.0
기배동,본사·경영 컨설팅,20234,3,0.0,0.0,0.0066,151.6667
기배동,본사·경영 컨설팅,20241,3,0.0,0.0,0.0066,150.6667
기배동,본사·경영 컨설팅,20242,3,0.0,0.0,0.0066,150.0
기배동,본사·경영 컨설팅,20243,3,0.0,0.0,0.0068,146.6667
기배동,본사·경영 컨설팅,20244,3,0.0,0.0,0.0062,159.6667
기배동,본사·경영 컨설팅,20251,3,0.0,0.0,0.0065,153.6667
기배동,본사·경영 컨설팅,20252,4,0.3333333333333333,0.0,0.0086,115.25
기배동,본사·경영 컨설팅,20253,4,0.0,0.0,0.0091,108.75
기배동,본사·경영 컨설팅,20254,4,0.0,0.0,0.009,110.0
기배동,부동산 서비스,20211,24,0.043478260869565216,0.0,0.0597,15.75
기배동,부동산 서비스,20212,24,0.0,0.0,0.0594,15.8333
기배동,부동산 서비스,20213,24,0.0,0.0,0.0583,16.1667
기배동,부동산 서비스,20214,25,0.041666666666666664,0.0,0.0605,15.52
기배동,부동산 서비스,20221,25,0.04,0.04,0.0588,16.0
기배동,부동산 서비스,20222,27,0.12,0.04,0.0614,15.2963
기배동,부동산 서비스,20223,27,0.0,0.0,0.0597,15.7407
기배동,부동산 서비스,20224,28,0.037037037037037035,0.0,0.0629,14.8929
기배동,부동산 서비스,20231,29,0.03571428571428571,0.0,0.0636,14.7241
기배동,부동산 서비스,20232,29,0.034482758620689655,0.034482758620689655,0.0629,14.8966
기배동,부동산 서비스,20233,27,0.0,0.06896551724137931,0.0592,15.8889
기배동,부동산 서비스,20234,27,0.0,0.0,0.059,15.963
기배동,부동산 서비스,20241,27,0.0,0.0,0.0593,15.8519
기배동,부동산 서비스,20242,27,0.0,0.0,0.0596,15.7778
기배동,부동산 서비스,20243,27,0.0,0.0,0.0609,15.4074
기배동,부동산 서비스,20244,30,0.1111111111111111,0.0,0.0622,15.0667
기배동,부동산 서비스,20251,28,0.0,0.06666666666666667,0.0603,15.5714
기배동,부동산 서비스,20252,29,0.03571428571428571,0.0,0.0624,15.0345
기배동,부동산 서비스,20253,28,0.0,0.034482758620689655,0.0638,14.6786
기배동,부동산 서비스,20254,28,0.0,0.0,0.0631,14.8571
기배동,비알코올 ,20211,10,0.0,0.09090909090909091,0.0249,39.2
기배동,비알코올 ,20212,9,0.0,0.1,0.0223,43.8889
기배동,비알코올 ,20213,11,0.2222222222222222,0.0,0.0267,36.4545
기배동,비알코올 ,20214,10,0.0,0.09090909090909091,0.0242,40.3
기배동,비알코올 ,20221,11,0.1,0.0,0.0259,37.6364
기배동,비알코올 ,20222,12,0.09090909090909091,0.0,0.0273,35.6667
기배동,비알코올 ,20223,13,0.16666666666666666,0.08333333333333333,0.0288,33.7692
기배동,비알코올 ,20224,13,0.07692307692307693,0.07692307692307693,0.0292,33.2308
기배동,비알코올 ,20231,14,0.07692307692307693,0.0,0.0307,31.5714
기배동,비알코올 ,20232,13,0.07142857142857142,0.14285714285714285,0.0282,34.4615
기배동,비알코올 ,20233,14,0.07692307692307693,0.0,0.0307,31.5714
기배동,비알코올 ,20234,13,0.0,0.07142857142857142,0.0284,34.2308
기배동,비알코올 ,20241,14,0.07692307692307693,0.0,0.0308,31.5
기배동,비알코올 ,20242,13,0.0,0.07142857142857142,0.0287,33.8462
기배동,비알코올 ,20243,13,0.0,0.0,0.0293,33.0769
기배동,비알코올 ,20244,14,0.38461538461538464,0.3076923076923077,0.029,33.4286
기배동,비알코올 ,20251,15,0.21428571428571427,0.14285714285714285,0.0323,29.9333
기배동,비알코올 ,20252,13,0.0,0.13333333333333333,0.028,34.7692
기배동,비알코올 ,20253,13,0.0,0.0,0.0296,32.7692
기배동,비알코올 ,20254,13,0.0,0.0,0.0293,33.1538
기배동,사진 촬영,20233,1,0.0,0.0,0.0022,455.0
기배동,사진 촬영,20234,1,0.0,0.0,0.0022,457.0
기배동,사진 촬영,20241,1,0.0,0.0,0.0022,454.0
기배동,사진 촬영,20242,1,0.0,0.0,0.0022,452.0
기배동,사진 촬영,20243,1,0.0,0.0,0.0023,442.0
기배동,사진 촬영,20244,1,0.0,0.0,0.0021,481.0
기배동,사진 촬영,20251,1,0.0,0.0,0.0022,463.0
기배동,사진 촬영,20252,1,0.0,0.0,0.0022,464.0
기배동,사진 촬영,20253,1,0.0,0.0,0.0023,438.0
기배동,사진 촬영,20254,1,0.0,0.0,0.0023,443.0
기배동,산업용품 대여,20211,2,0.0,0.0,0.005,200.0
기배동,산업용품 대여,20212,2,0.0,0.0,0.005,201.0
기배동,산업용품 대여,20213,2,0.0,0.0,0.0049,205.0
기배동,산업용품 대여,20214,2,0.0,0.0,0.0048,205.5
기배동,산업용품 대여,20221,2,0.0,0.0,0.0047,211.5
